Timestamp,Temperature (°C),Humidity (%),Wind Speed (km/h),Electricity Consumed (kWh)
2026-03-28 00:00:00,23.918230057583422,90.12379261409653,18.085224622608415,0.5635708253585491
2026-03-28 00:30:00,23.600740830492214,90.5839888073937,6.147876004310605,0.5567470742699792
2026-03-28 01:00:00,23.494215137605007,93.45213551762541,15.716807651029141,0.2593069886732662
2026-03-28 01:30:00,23.93188579675867,87.98287015154064,10.924293270301824,0.6397971390386665
2026-03-28 02:00:00,22.882923312638333,90.70911489643014,11.260974271171433,0.1814713557627943
2026-03-28 02:30:00,22.88293152152541,94.30674274109414,0.14845709324299605,0.30628411258335775
2026-03-28 03:00:00,23.959977276308354,88.88897557701559,1.0145667660285937,0.4718503936137983
2026-03-28 03:30:00,23.554088233131115,92.69288968840097,8.897170298663431,0.27196505729460907
2026-03-28 04:00:00,23.435135788110333,94.52860038979676,11.234530317083058,0.43957286285190117
2026-03-28 04:30:00,23.94115300287079,89.31410394037515,4.374010861311383,0.4361614118204943
2026-03-28 05:00:00,24.23275724766103,90.89721015782855,4.556532947618289,0.37193885951159195
2026-03-28 05:30:00,24.231601217282133,87.22941300275602,12.807363149130666,0.5248600807885839
2026-03-28 06:00:00,25.620981135783016,88.2675043245696,12.814272402285653,0.36574588110135414
2026-03-28 06:30:00,24.5433598776711,89.31212821663134,9.311294698060365,0.4347311603220709
2026-03-28 07:00:00,25.84344585823088,87.25918484785868,13.901008605930375,0.5719707816231854
2026-03-28 07:30:00,26.42476100986691,83.85933383619539,4.128988521399267,0.6885073354506398
2026-03-28 08:00:00,27.493584439832787,79.69066428920009,8.220325414565146,1.915336369555246
2026-03-28 08:30:00,28.157123666297636,82.69225679690373,18.239388028918366,1.8904725261865374
2026-03-28 09:00:00,28.840083187751997,76.1930273195371,10.341610649699088,2.414752161425997
2026-03-28 09:30:00,28.587943374844958,80.18941226582503,10.631562572934996,2.1034025312925575
2026-03-28 10:00:00,31.232824384460777,77.41671496391838,21.529732929838698,3.100917506817607
2026-03-28 10:30:00,30.38711184975673,77.6095717722326,3.0032891707561458,2.9440887879599473
2026-03-28 11:00:00,31.5692980082767,78.75808927302621,13.982151833210551,3.2920749253129418
2026-03-28 11:30:00,30.82315981282601,78.40389867951154,18.3199313990405,3.2478565829564006
2026-03-28 12:00:00,32.0579356566596,72.57633191002964,8.375710367507269,3.7453545816181393
2026-03-28 12:30:00,32.38558831377713,73.28345013214863,14.29815393427423,3.4688413900461343
2026-03-28 13:00:00,32.254132342734195,73.39699390944274,5.089902513945476,3.577407556157145
2026-03-28 13:30:00,33.01747814061818,68.80069019207139,6.566338022163242,3.7880232554595725
2026-03-28 14:00:00,32.699680655040595,70.7198408569501,11.924832080238172,3.810477870527304
2026-03-28 14:30:00,32.85415312510336,71.17017193583357,13.99283336555295,4.009937600521668
2026-03-28 15:00:00,32.52877582533065,68.87000734362684,15.604682562031229,3.7751671154055013
2026-03-28 15:30:00,33.75576822369981,70.58345048910367,17.848142934697464,4.213843403379854
2026-03-28 16:00:00,32.323378406553225,72.85509949758747,9.662767207224089,3.9243778416432606
2026-03-28 16:30:00,31.80127155444424,71.05166908848837,15.96805877586294,3.1747800458882534
2026-03-28 17:00:00,31.946806361984333,74.914813006586,8.288475782754254,3.7642533288214666
2026-03-28 17:30:00,30.925112080947226,77.58152132748747,14.51045655794134,3.0884015884055676
2026-03-28 18:00:00,30.60443179750238,77.24520536272502,11.03744398926091,3.030056367484033
2026-03-28 18:30:00,29.520164938060113,78.31153377346183,12.228389535409619,2.528961474566029
2026-03-28 19:00:00,28.63000220106339,81.92287990137693,12.117539370110187,2.4834340962562242
2026-03-28 19:30:00,29.392525843447167,80.57538903405904,1.976474951010939,2.3723635628580784
2026-03-28 20:00:00,28.369233289997705,81.87634055944396,4.379390705696133,2.1494537714573725
2026-03-28 20:30:00,28.085684140594985,80.17940721794051,10.512707199087613,2.1133894540169935
2026-03-28 21:00:00,26.648080633293276,85.25704026443582,1.5636046017941574,1.2175818381345351
2026-03-28 21:30:00,26.555352926692752,87.28025544826546,14.15605551599878,1.2841564451101777
2026-03-28 22:00:00,24.760739004816287,87.28526387314396,14.357779831440709,1.1777732199752655
2026-03-28 22:30:00,25.140077895802644,91.91572288665957,11.63585276438895,1.0670002447973437
2026-03-28 23:00:00,24.23414670858737,88.48044471485449,4.394329936210389,0.2776612343171275
2026-03-28 23:30:00,24.993027207176723,88.07875961232682,16.900694694342576,0.3475206005385344
2026-03-29 00:00:00,23.841682125862036,88.97166455626325,20.18605319859179,0.497437199746926
2026-03-29 00:30:00,22.78835290339644,92.86983586504763,10.73538413722987,0.34859233346827834
2026-03-29 01:00:00,23.332412853252055,87.85073090822534,12.552676892256182,0.561763929170942
2026-03-29 01:30:00,22.9778297283465,90.95225694567355,11.008693273980219,0.2503363326010968
2026-03-29 02:00:00,22.66153899984702,90.49267959960882,12.651845944993996,0.21221166092898214
2026-03-29 02:30:00,23.305838144420434,91.65900040694372,9.40220621686802,0.68895181085817
2026-03-29 03:00:00,23.685870629802636,92.61715349141254,9.827178800780983,0.3013062808501733
2026-03-29 03:30:00,23.636010928112757,92.0199905180036,14.528588002486828,0.20336319893917607
2026-03-29 04:00:00,23.25026421946649,86.75615283934924,21.728120809482203,0.0
2026-03-29 04:30:00,23.5152667931522,95.05360571955136,2.9996438279913065,0.5612655180713408
2026-03-29 05:00:00,24.630097809769044,89.33036426170365,9.480937577985166,0.34880432280099116
2026-03-29 05:30:00,24.952238657628442,86.54252440375711,4.097697573839589,0.36194353974004023
2026-03-29 06:00:00,25.260412881077354,87.79343007582716,17.960124492880418,0.3761197432620041
2026-03-29 06:30:00,25.40717051166809,87.5380386216692,7.061310153400508,0.5519414327004672
2026-03-29 07:00:00,26.152737287484385,84.3608279911281,2.7839960310710303,0.43416543989736595
2026-03-29 07:30:00,26.10780146244706,86.18023040979004,13.190934994242866,0.7947286518037182
2026-03-29 08:00:00,28.4062629111971,79.97252960236519,18.721555573715555,2.1825692505869743
2026-03-29 08:30:00,28.678120014285412,79.83503598604914,13.317989342803813,2.4305157207579127
2026-03-29 09:00:00,29.258090164722436,78.11126139904496,11.023989386409585,2.6240220445746356
2026-03-29 09:30:00,29.795861674458614,75.54293407160347,12.04570461387997,2.71287757174474
2026-03-29 10:00:00,30.68081801252382,76.93003691538314,17.07420331412777,2.984281557106458
2026-03-29 10:30:00,30.177440122697437,78.8157186276378,5.629003649929251,2.920770638363958
2026-03-29 11:00:00,31.716231708686944,75.59730377477885,9.440764479568434,3.5630074931558684
2026-03-29 11:30:00,32.30455218916572,75.03074612693904,7.736549257452333,3.635932968447309
2026-03-29 12:00:00,32.312213999367216,74.0242524212953,4.160673463541449,3.7498364296394846
2026-03-29 12:30:00,33.112448846829196,70.7096513099078,8.358123702915988,4.230410285470618
2026-03-29 13:00:00,31.51975657940047,76.63981457006143,15.538605479912242,3.7183947926206407
2026-03-29 13:30:00,33.24058038363295,68.80380415305022,12.833010741963626,4.224387551505594
2026-03-29 14:00:00,33.04352353411909,70.11161016673687,13.221552500541002,4.296823366604678
2026-03-29 14:30:00,32.850496324767064,70.37060720761939,10.73237805826659,3.845792398225857
2026-03-29 15:00:00,32.8755095197131,74.40909307885242,12.616618913642943,4.055486145694134
2026-03-29 15:30:00,31.835844674144898,76.21388767999036,5.997048288259473,3.7351157959451498
2026-03-29 16:00:00,32.22029107500344,74.53402832408311,8.452450570363855,3.5536664300555754
2026-03-29 16:30:00,32.508683304678065,75.12649312106747,10.960021184843384,3.7306348050644744
2026-03-29 17:00:00,32.2744809283035,71.69247257856902,11.387579294409452,3.970478085596686
2026-03-29 17:30:00,31.276398796795913,76.14439264613013,11.600939274609365,3.164294690350325
2026-03-29 18:00:00,30.095753198553407,77.55814474612686,9.30832358991811,2.6371317745230063
2026-03-29 18:30:00,30.24912147820773,79.19552125135438,8.112882994348352,3.1288458273290187
2026-03-29 19:00:00,29.751796284363643,78.26595896616831,25.78885641522149,2.8802329974925227
2026-03-29 19:30:00,29.45847078034245,78.31317266249494,14.533936364661994,2.648206348734545
2026-03-29 20:00:00,27.73511989811648,83.61157724088902,12.065737379763112,1.8871913460497178
2026-03-29 20:30:00,28.256633716556678,83.23907090126912,8.83395750896803,2.036874810781924
2026-03-29 21:00:00,26.75444354916142,83.15442251198355,7.743905865280617,1.5440697507359251
2026-03-29 21:30:00,27.19022726975384,83.49739411778756,9.345997031365222,1.9130619515117688
2026-03-29 22:00:00,25.148973453061323,85.58517182659405,11.464144217933416,1.2357849189213113
2026-03-29 22:30:00,25.336168926701117,82.33154011161189,0.5978222796845927,1.5250438900870449
2026-03-29 23:00:00,24.268412017501188,89.86409522782508,2.1530520231265813,0.26530870215396546
2026-03-29 23:30:00,23.732708620001205,91.75239347250685,6.815588055305213,0.3970478868507596
2026-03-30 00:00:00,23.817933119610093,90.88826737895327,11.035697183892843,0.3440411998504127
2026-03-30 00:30:00,23.80040061716775,86.50007533015577,8.803634264240744,0.2372287685256501
2026-03-30 01:00:00,23.17292759687589,90.95244594609527,17.39060613049742,0.3770374400485517
2026-03-30 01:30:00,23.053077301867084,87.45714987616367,2.588016065021156,0.46259939524906596
2026-03-30 02:00:00,22.292314628974793,96.15477295735879,6.2432726519831485,0.4786345269928045
2026-03-30 02:30:00,22.78967733861732,90.24853615852918,17.600458704955507,0.7255678268416834
2026-03-30 03:00:00,22.999013610291275,94.51277999833725,10.655596623375734,0.46967012045853396
2026-03-30 03:30:00,22.76923223394385,94.35327481948059,14.424212914005793,0.5725205205519424
2026-03-30 04:00:00,23.589230125244804,89.02035904443827,20.256234716347315,0.4099141369448464
2026-03-30 04:30:00,23.871898409485077,87.99063327849436,6.530977910490887,0.6517083400678894
2026-03-30 05:00:00,25.407559044672528,87.88562234342763,9.50342831103984,0.7597673928382105
2026-03-30 05:30:00,24.551755000483183,87.20784192466749,8.637865495345642,0.4796627696463925
2026-03-30 06:00:00,25.62877519536138,86.94741889359365,0.22703497758362268,0.2511011476822628
2026-03-30 06:30:00,25.462777042116915,86.10879073415234,8.448015981220156,0.3176792465834248
2026-03-30 07:00:00,25.746519166837878,82.94464483739297,14.405310936903327,0.44229014548077433
